precinct_id,rate_overvote,Below Poverty,Above Poverty
7012,0.0,0.06834384624859427,0.9316561537514058
7013,0.0016155088852988692,0.015956581862734444,0.9840434181372656
7014,0.0013568521031207597,0.013077250918357874,0.986922749081642
7015,0.0,0.14106811317022186,0.8589318868297782
7016,0.0029469548133595285,0.14972407226496387,0.8502759277350361
7017,0.0,0.2198248155397887,0.7801751844602114
7018,0.0,0.13499647445907625,0.8650035255409237
7019,0.0,0.1374112190172489,0.8625887809827512
7021,0.0029469548133595285,0.15661913823426593,0.8433808617657341
7022,0.003988035892323031,0.16672534339588568,0.8332746566041144
7023,0.0010121457489878543,0.2069164088818849,0.7930835911181151
7024,0.004032258064516129,0.23562378167641326,0.7643762183235867
7025,0.0,0.23614844820851358,0.7638515517914864
7026,0.0,0.13187718940388216,0.868122810596118
7027,0.0010695187165775401,0.13727695272212428,0.8627230472778757
7028,0.001092896174863388,0.07821011673151751,0.9217898832684824
7029,0.0010351966873706005,0.20393088165294868,0.7960691183470514
7030,0.005733944954128441,0.12241288283486823,0.8775871171651317
7031,0.0013054830287206266,0.12257744082286046,0.8774225591771395
7032,0.0021321961620469083,0.16799341333771325,0.8320065866622868
7033,0.00749063670411985,0.07821011673151751,0.9217898832684825
7034,0.001990049751243781,0.19234923783613642,0.8076507621638636
7035,0.0,0.08266653305286319,0.9173334669471368
7036,0.0009532888465204957,0.1893909104325815,0.8106090895674184
7037,0.00258732212160414,0.24129593810444874,0.7587040618955512
7038,0.00186219739292365,0.12432345993476271,0.8756765400652373
7039,0.0010706638115631692,0.09991078071531291,0.9000892192846871
7041,0.0,0.08326676548761147,0.9167332345123886
7042,0.0,0.08049825881205425,0.9195017411879457
7043,0.004752851711026616,0.09427170208128302,0.905728297918717
7044,0.0022222222222222222,0.20373697448796263,0.7962630255120374
7045,0.004705882352941176,0.09101462832539706,0.9089853716746029
7046,0.003976143141153081,0.0910010111223458,0.9089989888776542
7047,0.002044989775051125,0.09089647416602357,0.9091035258339765
7048,0.004259850905218318,0.09100101112234579,0.9089989888776542
7049,0.0011148272017837235,0.09098198680506878,0.9090180131949313
7051,0.005230125523012552,0.09098455181461224,0.9090154481853878
7052,0.0,0.04968585762657819,0.9503141423734218
7053,0.001524390243902439,0.04932182490752158,0.9506781750924784
7054,0.0008305647840531562,0.09685159885274686,0.9031484011472531
7055,0.0,0.08306118005660787,0.9169388199433921
7056,0.0,0.028519856308076286,0.9714801436919237
7101,0.005714285714285714,0.14326790600863235,0.8567320939913677
7201,0.0,0.062057247526441386,0.9379427524735586
7202,0.0,0.05402330366279475,0.9459766963372053
7203,0.0,0.07580848870260727,0.9241915112973927
7204,0.0,0.06807741556601056,0.9319225844339895
7205,0.0,0.05798464702270697,0.942015352977293
7206,0.0,0.14103362391033622,0.8589663760896638
7207,0.0011534025374855825,0.10637495474086306,0.8936250452591369
7208,0.0016891891891891893,0.09282886053673561,0.9071711394632644
7209,0.0015600624024961,0.10135981200068402,0.898640187999316
7301,0.0038240917782026767,0.12741872903846102,0.872581270961539
7302,0.0011806375442739079,0.12551145278486,0.8744885472151399
7303,0.0009861932938856016,0.04476155562136746,0.9552384443786325
7304,0.0010395010395010396,0.09260003628376268,0.9073999637162374
7305,0.0,0.08703791127181976,0.9129620887281802
7306,0.0,0.14886393041124057,0.8511360695887594
7307,0.0,0.08427128427128426,0.9157287157287157
7308,0.0,0.08427128427128427,0.9157287157287157
7309,0.002333722287047841,0.08041293126867699,0.919587068731323
7311,0.0,0.07661319574931091,0.9233868042506891
7312,0.0,0.09535796516313857,0.9046420348368615
7313,0.0009852216748768472,0.15489986495792038,0.8451001350420796
7314,0.005284015852047556,0.2438372438372438,0.7561627561627561
7315,0.0,0.11849354996621853,0.8815064500337815
7316,0.001177856301531213,0.11849479583666933,0.8815052041633307
7317,0.0,0.12181255432923907,0.8781874456707609
7318,0.002751031636863824,0.08197902510372675,0.9180209748962733
7319,0.0009416195856873823,0.10350020823578437,0.8964997917642156
7321,0.0015432098765432098,0.1673521512286484,0.8326478487713516
7322,0.00522466039707419,0.25250474846935855,0.7474952515306414
7323,0.0,0.10757331906268983,0.8924266809373101
7324,0.002758620689655172,0.10390895596239484,0.8960910440376051
7325,0.0,0.10819447614699841,0.8918055238530016
7326,0.0,0.15331458919358956,0.8466854108064105
7327,0.006954102920723227,0.2672949143521479,0.7327050856478521
7328,0.0019193857965451055,0.2810981146425348,0.7189018853574651
7329,0.00145985401459854,0.23383734694531474,0.7661626530546852
7331,0.0,0.1455638858288231,0.8544361141711768
7332,0.001282051282051282,0.12443181818181817,0.8755681818181817
7333,0.0,0.104126499852262,0.895873500147738
7334,0.0,0.12443181818181819,0.8755681818181819
7335,0.0,0.08869576073999857,0.9113042392600014
7336,0.0,0.07769334343859714,0.9223066565614029
7337,0.0,0.07611755012250244,0.9238824498774976
7338,0.0033333333333333335,0.24039381324231904,0.759606186757681
7339,0.0,0.1619433991805812,0.8380566008194188
7341,0.0022935779816513763,0.13332660112630146,0.8666733988736985
7342,0.0,0.09014927095201151,0.9098507290479885
7343,0.0013966480446927375,0.14401711649919505,0.8559828835008049
7344,0.0,0.11984440095439819,0.8801555990456019
7345,0.0,0.09942957665323497,0.9005704233467651
7346,0.0011198208286674132,0.14567669172932332,0.8543233082706766
7347,0.0,0.2198881329627999,0.7801118670372
7348,0.005422993492407809,0.20619811499682528,0.7938018850031748
7349,0.0,0.12442796826746852,0.8755720317325314
7501,0.0,0.14103362391033625,0.8589663760896639
7502,0.0,0.14103374692722595,0.8589662530727741
7503,0.0025477707006369425,0.14103362391033625,0.8589663760896638
7504,0.0,0.15373429137125108,0.8462657086287488
7505,0.0,0.15371197036539788,0.8462880296346021
7506,0.000945179584120983,0.1208118556701031,0.879188144329897
7507,0.0029615004935834156,0.17892256182243652,0.8210774381775635
7508,0.0,0.17923496934879685,0.8207650306512031
7509,0.00228310502283105,0.11650469419591757,0.8834953058040824
7511,0.00228310502283105,0.17119639771423834,0.8288036022857617
7512,0.0030721966205837174,0.3764060356652949,0.623593964334705
7513,0.0012106537530266344,0.37640603566529496,0.6235939643347052
7514,0.004901960784313725,0.32389111966367085,0.6761088803363291
7515,0.00211864406779661,0.30749273936940263,0.6925072606305973
7516,0.0011013215859030838,0.13994249786068524,0.8600575021393148
7517,0.0,0.14327414254439308,0.8567258574556069
7518,0.0,0.14327369147914798,0.856726308520852
7519,0.0,0.14327414254439308,0.8567258574556068
7521,0.0,0.1432741425443931,0.8567258574556068
7522,0.0,0.08784700374977464,0.9121529962502254
7523,0.0,0.0829535095715588,0.9170464904284411
7524,0.0,0.1666343658947775,0.8333656341052225
7525,0.0,0.11519903498190591,0.8848009650180941
7526,0.0,0.10603600232938919,0.8939639976706107
7527,0.002890173410404624,0.0,1.0
7528,0.002890173410404624,0.0955338220385541,0.9044661779614459
7529,0.0,0.08295170998548249,0.9170482900145175
7531,0.0,0.11519903498190591,0.8848009650180941
7532,0.0011273957158962795,0.11122624326839196,0.8887737567316081
7533,0.0,0.10031880977683315,0.8996811902231668
7534,0.0011025358324145535,0.10031880977683316,0.8996811902231667
7535,0.0,0.10031880977683316,0.8996811902231668
7536,0.0011614401858304297,0.07330562619817765,0.9266943738018224
7537,0.0,0.04460409419663105,0.955395905803369
7538,0.0,0.04460340837365874,0.9553965916263412
7539,0.0,0.04460340837365874,0.9553965916263413
7541,0.0,0.08980165547399657,0.9101983445260035
7542,0.0012738853503184713,0.08980165547399656,0.9101983445260035
7543,0.0,0.08980165547399656,0.9101983445260035
7544,0.0011235955056179776,0.08991136143901804,0.910088638560982
7545,0.0,0.0937186653188509,0.906281334681149
7546,0.0,0.05621658906708053,0.9437834109329195
7547,0.0010070493454179255,0.08718568805743229,0.9128143119425677
7548,0.0009380863039399625,0.07653873526209853,0.9234612647379015
7549,0.0,0.11695664181165424,0.8830433581883458
7551,0.0,0.05621658906708054,0.9437834109329195
7552,0.0,0.056216589067080526,0.9437834109329194
7553,0.0,0.11695664181165424,0.8830433581883458
7554,0.0,0.11695664181165426,0.8830433581883458
7555,0.0,0.05621658906708053,0.9437834109329194
7557,0.002242152466367713,0.11695664181165423,0.8830433581883458
7601,0.004379562043795621,0.29887642594013397,0.701123574059866
7602,0.001160092807424594,0.2989636395573511,0.7010363604426489
7603,0.0013192612137203166,0.29896363955735117,0.7010363604426489
7604,0.0072992700729927005,0.2717567130378518,0.7282432869621481
7605,0.008287292817679558,0.2717567130378518,0.728243286962148
7606,0.0042417815482502655,0.27308013387849644,0.7269198661215035
7607,0.003271537622682661,0.26884121498002617,0.7311587850199739
7608,0.009685230024213076,0.275820414737266,0.7241795852627341
7609,0.007616974972796518,0.27582041473726593,0.724179585262734
7611,0.003367003367003367,0.27484975792930944,0.7251502420706906
7612,0.0035650623885918,0.2087769467959542,0.7912230532040458
7613,0.0010638297872340426,0.2088039386041124,0.7911960613958876
7614,0.0032017075773745998,0.2088039386041123,0.7911960613958876
7615,0.0063371356147021544,0.27582041473726593,0.7241795852627341
7616,0.001303780964797914,0.20607559295538466,0.7939244070446153
7617,0.007453416149068323,0.24633561478104757,0.7536643852189523
7618,0.0010548523206751054,0.1814294523831241,0.818570547616876
7619,0.0,0.1373327434688109,0.8626672565311891
7621,0.0,0.15463258785942494,0.8453674121405751
7622,0.0010050251256281408,0.15463258785942494,0.8453674121405751
7623,0.0027752081406105457,0.1546325878594249,0.8453674121405751
7624,0.004405286343612335,0.15459457789654982,0.8454054221034502
7625,0.008998875140607425,0.141000896070823,0.8589991039291769
7626,0.0,0.09892491040920078,0.9010750895907993
7627,0.0,0.09892620932878066,0.9010737906712193
7628,0.0031413612565445027,0.13888395314572177,0.8611160468542782
7629,0.0,0.1543141592920354,0.8456858407079645
7631,0.0032599837000814994,0.1543141592920354,0.8456858407079645
7632,0.0,0.18249962143641688,0.817500378563583
7633,0.0,0.16541401359172514,0.8345859864082749
7634,0.003374578177727784,0.15014893451795172,0.8498510654820483
7635,0.0,0.1609327424947,0.8390672575053
7636,0.0,0.19530559621188912,0.8046944037881109
7637,0.0,0.09892491040920076,0.9010750895907992
7638,0.0,0.09892491040920076,0.9010750895907992
7639,0.0,0.12202258096128613,0.8779774190387138
7641,0.0,0.09620942433919213,0.9037905756608078
7642,0.0,0.09892491040920076,0.9010750895907993
7643,0.002008032128514056,0.08306118005660788,0.9169388199433921
7644,0.0016433853738701725,0.08306118005660788,0.9169388199433921
7645,0.0015151515151515152,0.08763020731419431,0.9123697926858058
7646,0.000784313725490196,0.0795983231958074,0.9204016768041926
7647,0.0,0.469061876247505,0.530938123752495
7648,0.0,0.469061876247505,0.530938123752495
7649,0.00099601593625498,0.1546812382762654,0.8453187617237345
7651,0.0008025682182985554,0.09892491040920078,0.9010750895907993
7652,0.0,0.09892491040920076,0.9010750895907992
7653,0.0,0.08306118005660788,0.9169388199433921
7654,0.0,0.20863864019993736,0.7913613598000626
7655,0.0023752969121140144,0.09892491040920076,0.9010750895907993
7656,0.0,0.09892491040920078,0.9010750895907993
7657,0.0,0.07634994812440017,0.9236500518755998
7701,0.0009267840593141798,0.11674089046448878,0.8832591095355113
7702,0.0,0.11695582523327257,0.8830441747667275
7703,0.008928571428571428,0.1295919667898009,0.8704080332101991
7704,0.0,0.13065149590778374,0.8693485040922162
7705,0.0,0.13066538090646096,0.8693346190935392
7706,0.0,0.034641148325358855,0.9653588516746412
7707,0.0,0.03464134378005209,0.9653586562199479
7708,0.0,0.03464132311890246,0.9653586768810974
7709,0.0,0.03088082901554404,0.969119170984456
7711,0.0,0.03234262050508736,0.9676573794949126
7712,0.0018281535648994515,0.03088082901554404,0.969119170984456
7801,0.0,0.04679463610230452,0.9532053638976955
7802,0.0,0.046759238039729825,0.9532407619602701
7803,0.0,0.03927492447129909,0.9607250755287008
7804,0.001122334455667789,0.040910611838634335,0.9590893881613656
7805,0.0,0.08369073174122359,0.9163092682587765
7806,0.0,0.052265718190773844,0.9477342818092261
7807,0.0,0.08406333921384831,0.9159366607861517
7808,0.0,0.08414634146341464,0.9158536585365854
7809,0.002617801047120419,0.0890809250878948,0.9109190749121052
7811,0.0013568521031207597,0.16261151662611517,0.8373884833738849
7812,0.0022222222222222222,0.1464460632595102,0.8535539367404898
7813,0.0,0.11681472299698245,0.8831852770030175
7814,0.0032119914346895075,0.16261151662611517,0.8373884833738848
7815,0.0,0.07304445681161835,0.9269555431883817
7816,0.0,0.0414245855889087,0.9585754144110913
7817,0.0,0.07645281918692588,0.9235471808130742
7818,0.0,0.07639791937581274,0.9236020806241871
7819,0.006443298969072165,0.15823693691824472,0.8417630630817552
7821,0.0009950248756218905,0.061477566759623,0.938522433240377
7822,0.0,0.04360481027998754,0.9563951897200124
7823,0.0,0.07355079991689174,0.9264492000831082
7824,0.001303780964797914,0.07355079991689174,0.9264492000831083
7825,0.0,0.07441042386313579,0.9255895761368641
7826,0.0,0.08411599203851383,0.9158840079614862
7827,0.001221001221001221,0.1283739935855704,0.8716260064144297
7828,0.0009416195856873823,0.06520376175548588,0.9347962382445141
7829,0.0,0.06262281132204157,0.9373771886779584
7831,0.0,0.047550871259885885,0.9524491287401141
7832,0.0,0.07355079991689176,0.9264492000831083
7833,0.001392757660167131,0.08437218941327755,0.9156278105867225
7834,0.003401360544217687,0.08493150684931507,0.915068493150685
7835,0.0,0.06473381265291674,0.9352661873470832
7836,0.0,0.06409790036203322,0.9359020996379668
7837,0.0010638297872340426,0.03384710354778609,0.9661528964522139
7838,0.0011001100110011,0.029520414504647777,0.9704795854953522
7839,0.0,0.0617386335540633,0.9382613664459367
7841,0.0,0.05554425011294197,0.944455749887058
7842,0.0,0.07799801842057687,0.922001981579423
7843,0.0027063599458728013,0.08493150684931507,0.915068493150685
7844,0.0,0.07995963913646116,0.9200403608635389
7845,0.0,0.047708108349661,0.952291891650339
7846,0.001072961373390558,0.03344633484438603,0.9665536651556139
7847,0.0,0.03857245307136443,0.9614275469286355
7848,0.0,0.03252885624344176,0.9674711437565582
7849,0.0,0.05339499645048905,0.9466050035495109
7851,0.0,0.030164475591200557,0.9698355244087995
7852,0.0,0.02098579272534765,0.9790142072746524
7853,0.0,0.029139111471014827,0.9708608885289852
7854,0.0,0.06503637121479627,0.9349636287852037
7855,0.0,0.07155411560309236,0.9284458843969076
7856,0.0,0.07075861236589269,0.9292413876341074
7857,0.0010964912280701754,0.077834917325765,0.9221650826742349
7858,0.0,0.07788161993769471,0.9221183800623053
7859,0.0,0.021412751170803997,0.978587248829196
7861,0.001145475372279496,0.05423324158449015,0.94576675841551
7862,0.0,0.06502321404034193,0.934976785959658
7863,0.0,0.057795089665233425,0.9422049103347666
7864,0.0,0.0607583371402467,0.9392416628597534
7865,0.0,0.06440178723242937,0.9355982127675706
7866,0.0,0.03676627811858547,0.9632337218814144
7867,0.0,0.03677188415229418,0.9632281158477058
7868,0.0,0.03676980079858357,0.9632301992014164
7869,0.0,0.0668786014680145,0.9331213985319855
7871,0.0,0.03313540356349848,0.9668645964365015
7872,0.0,0.06908763746608398,0.930912362533916
7873,0.002190580503833516,0.06698761279180315,0.9330123872081969
7874,0.0,0.06422648154298749,0.9357735184570126
7875,0.003129890453834116,0.04458112669058788,0.9554188733094122
7876,0.0,0.09060396744983505,0.909396032550165
7901,0.0036363636363636364,0.18316726733093067,0.8168327326690693
7902,0.006342494714587738,0.10886256774309286,0.8911374322569071
7903,0.0035252643948296123,0.1831593791375613,0.8168406208624387
7904,0.0,0.10671717593690336,0.8932828240630967
7905,0.0,0.11333699287800099,0.8866630071219991
7906,0.0,0.11126770127837704,0.8887322987216228
7907,0.0010775862068965517,0.11128087963701659,0.8887191203629834
7908,0.0050200803212851405,0.10695764909248055,0.8930423509075195
7909,0.0026490066225165563,0.11928026692087702,0.8807197330791231
7911,0.0011363636363636363,0.11928026692087701,0.8807197330791231
7912,0.0009514747859181732,0.11801589404958321,0.8819841059504168
7913,0.001128668171557562,0.11928026692087702,0.880719733079123
7914,0.0022522522522522522,0.11928026692087702,0.8807197330791229
7915,0.003575685339690107,0.11368815596950242,0.8863118440304976
7916,0.0012121212121212121,0.13340647645705594,0.866593523542944
7917,0.0031446540880503146,0.11994087369225359,0.8800591263077464
7918,0.001218026796589525,0.09108219612821328,0.9089178038717868
7919,0.0022522522522522522,0.122469610900262,0.877530389099738
7921,0.0021253985122210413,0.09109595486984565,0.9089040451301544
7922,0.0,0.09108219612821326,0.9089178038717867
7923,0.0056625141562853904,0.09109896188153578,0.9089010381184642
7924,0.0,0.09109047765689361,0.9089095223431064
7925,0.0,0.04902585304032275,0.9509741469596772
7926,0.0,0.1070685122932438,0.8929314877067561
7927,0.0,0.10710408981101147,0.8928959101889885
7928,0.0010570824524312897,0.10243031988086741,0.8975696801191326
7929,0.00117096018735363,0.06390214633857823,0.9360978536614217
7931,0.0,0.10536636081137771,0.8946336391886223
7932,0.0,0.10175438596491229,0.8982456140350877
7933,0.0,0.1023644255467655,0.8976355744532345
7934,0.0,0.04812206572769953,0.9518779342723005
7935,0.0,0.06615205858239107,0.9338479414176089
7936,0.0011173184357541898,0.10710412147505423,0.8928958785249458
7937,0.001092896174863388,0.0803934144285954,0.9196065855714045
7938,0.00258732212160414,0.04265282875585369,0.9573471712441464
7939,0.0014005602240896359,0.042652828755853696,0.9573471712441464
7941,0.0,0.04265282875585369,0.9573471712441463
7942,0.003236245954692557,0.058325661459503665,0.9416743385404963
7943,0.0021598272138228943,0.04265314050496385,0.9573468594950362
7944,0.0,0.042652828755853696,0.9573471712441464
7945,0.0,0.042652828755853696,0.9573471712441464
7946,0.0009372071227741331,0.08442664423655344,0.9155733557634466
7947,0.0,0.10075026795284031,0.8992497320471597
7948,0.0,0.05384653817139982,0.9461534618286
7949,0.0,0.055913983938027,0.9440860160619731
7951,0.0010277492291880781,0.09492542191498171,0.9050745780850182
7952,0.0020597322348094747,0.10075026795284031,0.8992497320471597
7953,0.001141552511415525,0.07925095199263472,0.9207490480073653
7954,0.0,0.9467908368544649,0.053209163145535074
7955,0.0009910802775024777,0.08751726417098993,0.9124827358290101
7956,0.0021598272138228943,0.09675609897401875,0.9032439010259812
7957,0.0014084507042253522,0.0817727388917325,0.9182272611082676
7958,0.0,0.07442748091603053,0.9255725190839695
7959,0.0,0.18316696837174273,0.8168330316282573
9001,0.0032258064516129032,0.15077191499104498,0.8492280850089551
9101,0.002103049421661409,0.12328123163709016,0.87671876836291
9102,0.0009407337723424271,0.1006967224282314,0.8993032775717686
9103,0.001976284584980237,0.0947612664416591,0.905238733558341
9104,0.0009433962264150943,0.09414126934924634,0.9058587306507536
9105,0.0010204081632653062,0.0993207786582044,0.9006792213417957
9106,0.0,0.10197787105928216,0.8980221289407179
9107,0.002173913043478261,0.0974915051131062,0.9025084948868937
9108,0.0024009603841536613,0.10197841726618706,0.8980215827338129
9109,0.0,0.09975200152830095,0.9002479984716991
9111,0.0011560693641618498,0.09914746542108019,0.9008525345789198
9112,0.0009950248756218905,0.05097909842618021,0.9490209015738199
9113,0.0,0.049326637516596654,0.9506733624834033
9114,0.003257328990228013,0.048940128281229456,0.9510598717187706
9115,0.0,0.0749272481181244,0.9250727518818755
9116,0.0010416666666666667,0.08048504368504086,0.9195149563149592
9117,0.0011890606420927466,0.12328123163709015,0.87671876836291
9118,0.0,0.1096110400362289,0.8903889599637711
9119,0.0010193679918450561,0.12328123163709014,0.8767187683629099
9121,0.0,0.10403329799114654,0.8959667020088534
9122,0.0009615384615384616,0.10274535590991286,0.897254644090087
9123,0.0,0.08378799154154101,0.916212008458459
9124,0.0010672358591248667,0.08069644208932626,0.9193035579106738
9125,0.0,0.06473773272268336,0.9352622672773167
9126,0.0009624639076034649,0.023740437879187545,0.9762595621208124
9127,0.0,0.02388504591148374,0.9761149540885162
9128,0.0012239902080783353,0.06903285812466597,0.930967141875334
9129,0.0,0.06908088958866365,0.9309191104113363
9131,0.0,0.06908088958866365,0.9309191104113363
9132,0.00681044267877412,0.05670305656213382,0.9432969434378662
9133,0.0037071362372567192,0.10116783968497371,0.8988321603150262
9134,0.0010559662090813093,0.11025157569248951,0.8897484243075104
9135,0.002229654403567447,0.12328122922197259,0.8767187707780274
9136,0.0,0.12328123163709012,0.8767187683629099
9137,0.000945179584120983,0.12328123163709016,0.87671876836291
9138,0.0,0.10274535590991288,0.8972546440900872
9139,0.0,0.10274535590991286,0.8972546440900872
9141,0.0,0.08069644208932628,0.9193035579106738
9142,0.0,0.08069644208932628,0.9193035579106738
9143,0.0,0.07417313721815341,0.9258268627818467
9144,0.0,0.02375672558838066,0.9762432744116194
9145,0.0010787486515641855,0.06906446818272306,0.930935531817277
9146,0.0011350737797956867,0.06908088958866365,0.9309191104113363
9147,0.0,0.058540000340447616,0.9414599996595523
9148,0.0,0.07890118969541707,0.9210988103045828
9149,0.0019860973187686196,0.12842635594968646,0.8715736440503136
9151,0.0,0.07129265916934059,0.9287073408306594
9152,0.0017152658662092624,0.07129528538481864,0.9287047146151814
9201,0.0,0.03778306280480179,0.9622169371951982
9202,0.0,0.04204446901599806,0.957955530984002
9203,0.0,0.054915952764947734,0.9450840472350522
9204,0.0,0.04147926036981509,0.9585207396301848
9205,0.0,0.03649111313850339,0.9635088868614966
9206,0.0,0.055745164960182024,0.944254835039818
9207,0.0020060180541624875,0.03907398085554395,0.9609260191444561
9208,0.0010482180293501049,0.030089091047450264,0.9699109089525498
9209,0.0,0.04133135282048895,0.958668647179511
9211,0.0021551724137931034,0.03998966879238703,0.960010331207613
9212,0.0024752475247524753,0.028094208758495536,0.9719057912415046
9213,0.0,0.028149289540765746,0.9718507104592343
9214,0.0,0.022777178485255654,0.9772228215147444
9215,0.0,0.018775007694675286,0.9812249923053248
9216,0.0,0.018775007694675286,0.9812249923053248
9217,0.0,0.045176941475365655,0.9548230585246343
9218,0.0011750881316098707,0.040421789004377706,0.9595782109956222
9219,0.0,0.028135568662416118,0.9718644313375839
9221,0.0,0.03974982024085045,0.9602501797591496
9222,0.0,0.04675212729168672,0.9532478727083132
9223,0.0014771048744460858,0.06298411560314524,0.9370158843968548
9224,0.0010214504596527069,0.05819823528328278,0.9418017647167172
9225,0.0,0.07028685594159843,0.9297131440584017
9226,0.0,0.04333266368005357,0.9566673363199465
9227,0.0,0.05024920835935768,0.9497507916406422
9228,0.0,0.023549686727403,0.9764503132725969
9229,0.0,0.023880438403820647,0.9761195615961793
9231,0.0010121457489878543,0.06145232913195759,0.9385476708680425
9232,0.0,0.08664261383565215,0.9133573861643478
9233,0.0,0.10835820895522388,0.891641791044776
9234,0.0012674271229404308,0.10835820895522388,0.8916417910447761
9235,0.0,0.10830616242541892,0.891693837574581
9236,0.0,0.035374778329966744,0.9646252216700333
9237,0.0,0.03319960143142697,0.966800398568573
9238,0.0,0.04893678997960967,0.9510632100203903
9239,0.0,0.03238904756583118,0.9676109524341688
9241,0.0,0.028540493222569248,0.9714595067774308
9242,0.002079002079002079,0.02876246972957994,0.9712375302704201
9243,0.0016863406408094434,0.025533290239172588,0.9744667097608274
9244,0.0010976948408342481,0.025533393592833634,0.9744666064071664
9245,0.0,0.05999032414126753,0.9400096758587324
9246,0.0,0.058967396654244185,0.9410326033457558
9247,0.0,0.034193583670073975,0.965806416329926
9248,0.0,0.0287825840701094,0.9712174159298906
9249,0.001088139281828074,0.05713579065059069,0.9428642093494094
9251,0.0010121457489878543,0.048318937645685046,0.9516810623543149
9252,0.002036659877800407,0.0482672278042567,0.9517327721957434
9253,0.0013123359580052493,0.058941902532518055,0.9410580974674819
9254,0.0,0.0438593009528909,0.9561406990471091
9255,0.0,0.04824160986095598,0.951758390139044
9256,0.0,0.043859649122807015,0.956140350877193
9257,0.0,0.1669915510207768,0.8330084489792232
9258,0.0,0.07129455909943715,0.928705440900563
9401,0.0009208103130755065,0.060279340908677946,0.9397206590913221
9402,0.0,0.0775764310553403,0.9224235689446597
9403,0.0,0.09473665486205178,0.9052633451379481
9404,0.0009900990099009901,0.04270720231632284,0.9572927976836771
9405,0.0,0.042709277683763015,0.9572907223162369
9406,0.0010526315789473684,0.08710752986940817,0.9128924701305917
9407,0.0,0.08710752986940817,0.9128924701305919
9408,0.0,0.08704419107720335,0.9129558089227966
9409,0.0,0.07929727012285516,0.9207027298771449
9411,0.0,0.06027934329821122,0.9397206567017887
9412,0.0,0.060279343298211226,0.9397206567017888
9413,0.0,0.09473276295507019,0.9052672370449298
9414,0.0020855057351407717,0.042707202316322836,0.9572927976836771
9415,0.0011862396204033216,0.08710752986940819,0.9128924701305918
