precinct_id,rate_overvote,18 to 29 years,30 to 44 years,45 to 64 years,65 years and over
7024,0.004032258064516129,0.1976120857699805,0.34990253411306044,0.27826510721247566,0.17422027290448341
7025,0.0,0.19898413345103627,0.34975125084564973,0.2778199433121734,0.1734446723911407
7026,0.0,0.19242961282496393,0.24134140446113836,0.3446236761198845,0.22160530659401328
7027,0.0010695187165775401,0.2033480129797608,0.24388677791749153,0.33263236737483387,0.22013284172791384
7028,0.001092896174863388,0.1330739299610895,0.280544747081712,0.3856031128404669,0.2007782101167315
7029,0.0010351966873706005,0.18461828805574787,0.3359383753406771,0.2998760180713065,0.17956731853226848
7030,0.005733944954128441,0.15531515358015466,0.2136296926794256,0.37613304277363396,0.2549221109667858
7031,0.0013054830287206266,0.150405306223002,0.2071802072589445,0.3788299902855026,0.263584496232551
7032,0.0021321961620469083,0.21712922711157379,0.2971864615863068,0.2686490871157863,0.21703522418633323
7033,0.00749063670411985,0.1330739299610895,0.28054474708171206,0.38560311284046694,0.20077821011673153
7034,0.001990049751243781,0.1802402764356811,0.33107842791994985,0.3075131605749555,0.18116813506941362
7035,0.0,0.24628171580920982,0.3555947561463645,0.30431013506466104,0.09381339297976472
7036,0.0009532888465204957,0.2070955575264417,0.2814507236268311,0.34847594174456875,0.16297777710215852
7037,0.00258732212160414,0.24226305609284335,0.3080270793036751,0.3462282398452612,0.10348162475822051
7038,0.00186219739292365,0.16358506621996835,0.24865662241122805,0.35150715315519865,0.236251158213605
7039,0.0010706638115631692,0.15720197548672474,0.2455464014887698,0.35696331358780253,0.2402883094367029
7041,0.0,0.18064143392479404,0.24195732830192876,0.36789536626280844,0.20950587151046876
7042,0.0,0.1849945503548351,0.27267720668884426,0.35352864519850496,0.18879959775781568
7043,0.004752851711026616,0.16911059301137196,0.24203032409820552,0.36357024740348787,0.2252888354869347
7044,0.0022222222222222222,0.2500898311174991,0.3036291771469637,0.22242184692777578,0.22385914480776142
7045,0.004705882352941176,0.1588177865907685,0.24811844514094109,0.3606830701236715,0.2323806981446189
7046,0.003976143141153081,0.15882029675764792,0.248122366733834,0.3606887708371497,0.2323685656713684
7047,0.002044989775051125,0.15890641807968195,0.24817328365719757,0.36065712690162693,0.23226317136149355
7048,0.004259850905218318,0.15882029675764792,0.24812236673383403,0.3606887708371496,0.23236856567136838
7049,0.0011148272017837235,0.15883596956279566,0.2481316328598032,0.3606830121095333,0.2323493854678678
7051,0.005230125523012552,0.15883385642775383,0.24813038352534764,0.36068378854802075,0.23235197149887787
7052,0.0,0.1929778561177941,0.2683171081886702,0.34813810881201424,0.19056692688152146
7053,0.001524390243902439,0.1932799013563502,0.2684956843403206,0.34802712700369914,0.19019728729963012
7054,0.0008305647840531562,0.2107662887136018,0.2793099533776733,0.3093651784542446,0.20055857945448044
7055,0.0,0.22776138279932548,0.471964586846543,0.19150505902192244,0.1087689713322091
7056,0.0,0.23376265053232867,0.47517829957738533,0.22870729207824356,0.062351757812042614
7101,0.005714285714285714,0.2951355205708543,0.40789221666386516,0.16720969325535948,0.1297625695099211
7201,0.0,0.2395025633385906,0.3445998823155595,0.21896702753024347,0.19693052681560638
7202,0.0,0.22545124663588353,0.3070451225176486,0.2612543608558146,0.20624926999065324
7203,0.0,0.3132471703148406,0.28426744072948706,0.1823333694535172,0.2201520195021552
7204,0.0,0.27220054086506845,0.3179902766740681,0.20271052173423937,0.20709866072662408
7205,0.0,0.24989039661187815,0.2822268330548067,0.2526516764874765,0.2152310938458386
7206,0.0,0.15987841945288755,0.3534954407294833,0.21185410334346505,0.27477203647416415
7207,0.0011534025374855825,0.18266513274426416,0.3217107189411955,0.20791067315320919,0.2877134751613311
7208,0.0016891891891891893,0.19161938018332605,0.3085988651243998,0.20602357049323441,0.2937581841990397
7209,0.0015600624024961,0.199886489679399,0.31767722493389106,0.21901735378993184,0.2634189315967781
7301,0.0038240917782026767,0.18842225418830905,0.28694662342868815,0.2310953699126945,0.29353575247030833
7302,0.0011806375442739079,0.1837250343687649,0.28543993383196287,0.24136594778085968,0.2894690840184127
7303,0.0009861932938856016,0.20688323170987108,0.2575329064642721,0.3161109063671577,0.2194729554586992
7304,0.0010395010395010396,0.16124105394307875,0.3227799825498545,0.30800522035839595,0.20797374314867084
7305,0.0,0.15705868490366326,0.3282858745747904,0.3201015534513169,0.1945538870702294
7306,0.0,0.18272075477798874,0.2138732130281697,0.28887801676118524,0.31452801543265635
7307,0.0,0.154978354978355,0.331024531024531,0.3261183261183261,0.18787878787878787
7308,0.0,0.154978354978355,0.331024531024531,0.32611832611832614,0.18787878787878787
7309,0.002333722287047841,0.3379516435751154,0.26405867970660146,0.17006248302091823,0.22792719369736486
7311,0.0,0.3245169827157829,0.26344556957278065,0.18510377548673176,0.22693367222470465
7312,0.0,0.1980971823317715,0.33537874301816756,0.21737107455959045,0.2491530000904706
7313,0.0009852216748768472,0.18294840996226755,0.26594164036546203,0.24017486013068134,0.31093508954158905
7314,0.005284015852047556,0.1606771606771607,0.17404217404217406,0.26403326403326405,0.40124740124740127
7315,0.0,0.295030930172766,0.20296703186235784,0.24860170111610308,0.253400336848773
7316,0.001177856301531213,0.2950360288230584,0.20296236989591673,0.2485988791032826,0.2534027221777422
7317,0.0,0.2007130185717013,0.2278713124020474,0.28193696428375303,0.2894787047424982
7318,0.002751031636863824,0.328552195556093,0.27089676859840833,0.1764047535966627,0.22414628224883598
7319,0.0009416195856873823,0.19777616875921936,0.36642167458916924,0.2644880710245602,0.17131408562705125
7321,0.0015432098765432098,0.1871365899897998,0.2771090949211525,0.21656932445301114,0.31918499063603656
7322,0.00522466039707419,0.16725741555056428,0.17453080467193455,0.2518900949943852,0.4063216847831161
7323,0.0,0.1925222394436892,0.36318467057074655,0.2563622738252923,0.18793081616027194
7324,0.002758620689655172,0.19693221177634837,0.3666501731815934,0.26521523998020785,0.1712023750618506
7325,0.0,0.19584569732937687,0.35448527733394203,0.19287833827893178,0.2567906870577494
7326,0.0,0.19831455712895762,0.29718619967506105,0.20087613930458154,0.30362310389139985
7327,0.006954102920723227,0.1783420408758095,0.17535082799846802,0.2314197386623695,0.4148873924633529
7328,0.0019193857965451055,0.15441029977334417,0.19817239814052845,0.2547119675865277,0.39270533449959955
7329,0.00145985401459854,0.16614424114673074,0.2044641271861654,0.2706330526506118,0.3587585790164921
7331,0.0,0.15498372791415213,0.21353801509555942,0.28671856085728725,0.3447596961330011
7332,0.001282051282051282,0.17243319268635726,0.34739803094233473,0.2160337552742616,0.2641350210970464
7333,0.0,0.20023277729989095,0.3444915196389707,0.2532629088527358,0.20201279420840262
7334,0.0,0.17243319268635723,0.34739803094233473,0.21603375527426158,0.2641350210970464
7335,0.0,0.23062911336392405,0.2860614316381049,0.25249950401321136,0.23080995098475973
7336,0.0,0.24561939717998696,0.2900629549123618,0.250113638590245,0.2142040093174062
7337,0.0,0.24949336478237824,0.27759905463266454,0.2575265733747763,0.21538100721018105
7338,0.0033333333333333335,0.2021874861031029,0.21438938347116596,0.22680308706194854,0.35662004336378256
7339,0.0,0.22705079058974686,0.359617987521524,0.2822547301590337,0.13107649172969543
7341,0.0022935779816513763,0.2076965191870578,0.3540820582422957,0.2499630186675274,0.18825840390311915
7342,0.0,0.22452608498995816,0.3201020383812324,0.23225213002484738,0.22311974660396208
7343,0.0013966480446927375,0.30513986377760643,0.3928126278648036,0.2251240488801035,0.07692345947748629
7344,0.0,0.31457595310681646,0.3850249500315396,0.18114026868791178,0.11925882817373223
7345,0.0,0.2761127119415779,0.34844633938135217,0.2092183980836211,0.16622255059344887
7346,0.0011198208286674132,0.2567609574137395,0.36338203294995336,0.2971712775878147,0.08268573204849237
7347,0.0,0.24215584963049386,0.35301568028168184,0.2557189718995798,0.14910949818824443
7348,0.005422993492407809,0.2278791372252781,0.3309556486079995,0.2663657016287278,0.1747995125379947
7349,0.0,0.1736912420992274,0.33496091416830037,0.28052640963885916,0.2108214340936131
7501,0.0,0.15987841945288755,0.3534954407294833,0.21185410334346508,0.27477203647416415
7502,0.0,0.15987854422793688,0.35349423757711546,0.21185373746284852,0.27477348073209906
7503,0.0025477707006369425,0.15987841945288755,0.3534954407294833,0.21185410334346505,0.2747720364741641
7504,0.0,0.17318601195050848,0.22674179396008062,0.173687147043275,0.4263850470461359
7505,0.0,0.17322464161465198,0.2267314384856909,0.1737691188440925,0.42627480105556453
7506,0.000945179584120983,0.23577749683944374,0.20543615676359037,0.3081542351453856,0.2506321112515803
7507,0.0029615004935834156,0.2213783290509008,0.19957236078284246,0.2964585198168569,0.28259079034939977
7508,0.0,0.2212939485983005,0.19954369427528965,0.2963798023749656,0.2827825547514443
7509,0.00228310502283105,0.17839814401869916,0.31151393089368973,0.2195473931872195,0.2905405319003915
7511,0.00228310502283105,0.12103336855992373,0.30988529759480943,0.25987325811459394,0.30920807573067305
7512,0.0030721966205837174,0.17174211248285323,0.17914951989026062,0.25651577503429357,0.39259259259259255
7513,0.0012106537530266344,0.17174211248285323,0.17914951989026065,0.25651577503429357,0.3925925925925926
7514,0.004901960784313725,0.17898751824481013,0.21134011039365422,0.27072692612813276,0.338945445233403
7515,0.00211864406779661,0.20243224227413728,0.2243613215954707,0.2559683215158937,0.3172381146144984
7516,0.0011013215859030838,0.19696858424644478,0.329682486338744,0.257038923320981,0.21631000609383014
7517,0.0,0.2951162790697674,0.407906976744186,0.1672093023255814,0.1297674418604651
7518,0.0,0.2951176719409277,0.40790590759762885,0.1672093309801935,0.12976708948124993
7519,0.0,0.29511627906976745,0.4079069767441861,0.16720930232558143,0.12976744186046513
7521,0.0,0.2951162790697674,0.407906976744186,0.1672093023255814,0.1297674418604651
7522,0.0,0.26838474275934343,0.40610982206114077,0.23176325708872936,0.09374217809078628
7523,0.0,0.2787456445993031,0.41753774680603944,0.21544715447154472,0.08826945412311266
7524,0.0,0.20068400138930456,0.30773534721191137,0.3132824447976722,0.1782982066011117
7525,0.0,0.2077804583835947,0.33926417370325695,0.32720144752714114,0.12575392038600725
7526,0.0,0.2920937299941629,0.3565513141100676,0.2544653929954491,0.09688956290032046
7527,0.002890173410404624,0.2105263157894737,0.7894736842105263,0.0,0.0
7528,0.002890173410404624,0.2821585279846704,0.4155299629787424,0.2053907229733164,0.09692078606327094
7529,0.0,0.27874544763213155,0.41753934536184406,0.2154465316242251,0.08826867538179921
7531,0.0,0.2077804583835947,0.33926417370325695,0.32720144752714114,0.12575392038600725
7532,0.0011273957158962795,0.24383342603370683,0.34667649020766406,0.2961006458157428,0.11338943794288635
7533,0.0,0.31455897980871417,0.4316684378320935,0.1630180658873539,0.09075451647183848
7534,0.0011025358324145535,0.31455897980871417,0.4316684378320936,0.1630180658873539,0.09075451647183849
7535,0.0,0.3145589798087141,0.4316684378320935,0.16301806588735387,0.09075451647183846
7536,0.0011614401858304297,0.2950654394114282,0.44210177038477244,0.18170332854690593,0.08112946165689332
7537,0.0,0.27435312239095505,0.4531867933813066,0.20155717137462478,0.07090291285311351
7538,0.0,0.2743530401851462,0.4531874605512309,0.20155691142436355,0.07090258783925941
7539,0.0,0.2743530401851462,0.4531874605512308,0.20155691142436358,0.07090258783925943
7541,0.0,0.2291113540527877,0.4401062002186475,0.24800874590035918,0.08277369982820552
7542,0.0012738853503184713,0.2291113540527878,0.4401062002186476,0.2480087459003592,0.08277369982820554
7543,0.0,0.22911135405278776,0.4401062002186475,0.2480087459003592,0.08277369982820551
7544,0.0011235955056179776,0.22919445812029673,0.4399324894614577,0.24803099296957162,0.08284205944867408
7545,0.0,0.24341694558303778,0.42083895371221947,0.24969417213871165,0.08604992856603122
7546,0.0,0.1727586206896552,0.4156896551724138,0.2665517241379311,0.14500000000000002
7547,0.0010070493454179255,0.27232739052012434,0.4269095684554042,0.19385290269557676,0.1069101383288946
7548,0.0009380863039399625,0.2380936460356661,0.42305193673893665,0.21884821881544336,0.12000619840995383
7549,0.0,0.34565854902460796,0.2927451230396532,0.21560627310977945,0.14599005482595948
7551,0.0,0.1727586206896552,0.4156896551724138,0.26655172413793105,0.145
7552,0.0,0.17275862068965517,0.4156896551724138,0.26655172413793105,0.145
7553,0.0,0.3456585490246079,0.2927451230396532,0.2156062731097794,0.14599005482595945
7554,0.0,0.3456585490246079,0.2927451230396532,0.21560627310977942,0.14599005482595948
7555,0.0,0.17275862068965517,0.41568965517241374,0.26655172413793105,0.145
7557,0.002242152466367713,0.3456585490246079,0.2927451230396532,0.21560627310977942,0.14599005482595948
7601,0.004379562043795621,0.15143116236111878,0.3577868495438202,0.29997748269746255,0.19080450539759838
7602,0.001160092807424594,0.1514140172141226,0.35780783418232914,0.3000175654312313,0.1907605831723169
7603,0.0013192612137203166,0.15141401721412262,0.3578078341823292,0.3000175654312313,0.19076058317231687
7604,0.0072992700729927005,0.15723066968618568,0.30022646392753155,0.334196053057263,0.20834681332901972
7605,0.008287292817679558,0.1572306696861857,0.30022646392753155,0.334196053057263,0.20834681332901975
7606,0.0042417815482502655,0.1683821140975355,0.342592969191694,0.3069716591361772,0.1820532575745934
7607,0.003271537622682661,0.17112304034828713,0.3401352496760045,0.308094982400833,0.1806467275748754
7608,0.009685230024213076,0.1583173996175908,0.17437858508604206,0.35736137667304013,0.30994263862332694
7609,0.007616974972796518,0.15831739961759084,0.17437858508604206,0.3573613766730402,0.30994263862332694
7611,0.003367003367003367,0.1580947496306205,0.20237019872516387,0.3522066199979059,0.2873284316463098
7612,0.0035650623885918,0.20877153312064176,0.30631751975034266,0.3235027559297422,0.16140819119927338
7613,0.0010638297872340426,0.20884315906562848,0.3063125695216908,0.3235539488320356,0.16129032258064516
7614,0.0032017075773745998,0.20884315906562845,0.3063125695216907,0.3235539488320356,0.16129032258064513
7615,0.0063371356147021544,0.1583173996175908,0.17437858508604206,0.35736137667304013,0.30994263862332694
7616,0.001303780964797914,0.21014512094987323,0.30854068417536945,0.32235126189420465,0.1589629329805527
7617,0.007453416149068323,0.1804022497192996,0.23204576039804822,0.34258629109373007,0.24496569878892202
7618,0.0010548523206751054,0.1390638592792364,0.4161960907614444,0.3415283127785232,0.10321173718079596
7619,0.0,0.22000256840562732,0.38346937571191975,0.30958702134538113,0.08694103453707196
7621,0.0,0.23238361740015262,0.36441109132536254,0.313533452047825,0.08967183922665987
7622,0.0010050251256281408,0.23238361740015262,0.3644110913253625,0.31353345204782496,0.08967183922665987
7623,0.0027752081406105457,0.23238361740015262,0.3644110913253625,0.31353345204782496,0.08967183922665987
7624,0.004405286343612335,0.22561817897128844,0.359242955568129,0.3034662228622361,0.11167264259834644
7625,0.008998875140607425,0.22238760475698768,0.34820106693244096,0.27435902341548796,0.15505230489508331
7626,0.0,0.26934499257548256,0.35753176043557167,0.26901501402408845,0.10410823296485729
7627,0.0,0.26934183086930674,0.35752694390318757,0.26901538763197397,0.1041158375955317
7628,0.0031413612565445027,0.17257103115150074,0.34423563809820706,0.23742246132128145,0.2457708694290108
7629,0.0,0.17547013274336284,0.32093473451327437,0.2288440265486726,0.2747511061946903
7631,0.0032599837000814994,0.17547013274336282,0.32093473451327437,0.22884402654867256,0.27475110619469023
7632,0.0,0.20988121357164072,0.3517950147354343,0.261947707014273,0.176376064678652
7633,0.0,0.18862854972946194,0.33164938294014523,0.24102648140285227,0.2386955859275406
7634,0.003374578177727784,0.20354932405679851,0.3355608723549804,0.24517617337602815,0.21571363021219295
7635,0.0,0.23925455340095406,0.41802450723239276,0.25219626714502685,0.09052467222162644
7636,0.0,0.25153906934910936,0.3754391094978366,0.29054629794786335,0.08247552320519072
7637,0.0,0.26934499257548256,0.35753176043557167,0.2690150140240884,0.10410823296485729
7638,0.0,0.26934499257548256,0.35753176043557167,0.26901501402408845,0.10410823296485729
7639,0.0,0.25204407283818225,0.395931658920135,0.25297604805179846,0.09904822018988425
7641,0.0,0.26209526432422736,0.3774820942081408,0.2555018506994624,0.10492079076816933
7642,0.0,0.26934499257548256,0.35753176043557167,0.26901501402408845,0.10410823296485729
7643,0.002008032128514056,0.22776138279932545,0.47196458684654297,0.1915050590219224,0.1087689713322091
7644,0.0016433853738701725,0.22776138279932548,0.471964586846543,0.19150505902192244,0.10876897133220911
7645,0.0015151515151515152,0.2395502010519988,0.4395232523890387,0.21347887940962104,0.10744766714934148
7646,0.000784313725490196,0.22785475308531375,0.4730332963153532,0.19320807825574982,0.10590387234358323
7647,0.0,0.5009980039920159,0.3088822355289421,0.15119760479041916,0.038922155688622756
7648,0.0,0.500998003992016,0.3088822355289421,0.15119760479041916,0.038922155688622756
7649,0.00099601593625498,0.23236102757868526,0.3643564903214555,0.31354177497088115,0.08974070712897812
7651,0.0008025682182985554,0.2693449925754826,0.35753176043557167,0.26901501402408845,0.10410823296485727
7652,0.0,0.26934499257548256,0.3575317604355717,0.2690150140240884,0.10410823296485727
7653,0.0,0.22776138279932548,0.47196458684654297,0.1915050590219224,0.10876897133220911
7654,0.0,0.20891831069143127,0.30647441443142454,0.3235168359249162,0.16109043895222794
7655,0.0023752969121140144,0.2693449925754826,0.3575317604355717,0.26901501402408845,0.1041082329648573
7656,0.0,0.2693449925754826,0.3575317604355717,0.2690150140240885,0.1041082329648573
7657,0.0,0.22794260815405956,0.4740388790107234,0.19481050316298498,0.10320800967223213
7701,0.0009267840593141798,0.3450127290398261,0.2924831625918128,0.21596733848821284,0.14653676988014838
7702,0.0,0.3456556635429944,0.2927437280177125,0.2156079987221315,0.14599260971716177
7703,0.008928571428571428,0.14861602977278335,0.09828495487836442,0.3835611757653777,0.3695378395834746
7704,0.0,0.1490455129808684,0.09741171801105643,0.3837129510239558,0.36982981798411946
7705,0.0,0.1490467937608319,0.09740034662045062,0.3837088388214905,0.36984402079722706
7706,0.0,0.09626794258373204,0.249377990430622,0.3307177033492823,0.3236363636363636
7707,0.0,0.09627167894939642,0.2493738609331967,0.33072611241439726,0.32362834770300963
7708,0.0,0.09627128398517856,0.24937429745463685,0.33072522350787026,0.3236291950523143
7709,0.0,0.18901554404145074,0.1894300518134715,0.36911917098445596,0.2524352331606218
7711,0.0,0.15296187306830236,0.2127333154745943,0.3541923369689146,0.28011247448818877
7712,0.0018281535648994515,0.18901554404145074,0.18943005181347147,0.36911917098445596,0.2524352331606218
7801,0.0,0.11410725254264278,0.4099582170659839,0.32191492354933604,0.15401960684203733
7802,0.0,0.22463656625087397,0.43831851516451487,0.2372649416490207,0.09977997693559035
7803,0.0,0.06728920626201593,0.40538313650096125,0.36610821202966215,0.16121944520736062
7804,0.001122334455667789,0.13085169487722642,0.42005765375311993,0.3155958170199898,0.13349483434966394
7805,0.0,0.1772336660471415,0.3898633560172871,0.33157241616191635,0.10133056177365499
7806,0.0,0.25523122821191135,0.44072501769468597,0.22714537765239065,0.0768983764410119
7807,0.0,0.17615896724958172,0.38913717354649136,0.3330592542998333,0.10164460490409362
7808,0.0,0.17628075837031065,0.3892698668818072,0.3327954820492134,0.10165389269866884
7809,0.002617801047120419,0.21932706317320805,0.4298873923332434,0.2642044803985329,0.08658106409501568
7811,0.0013568521031207597,0.28426601784266015,0.3248175182481752,0.2627737226277372,0.1281427412814274
7812,0.0022222222222222222,0.26187016382809186,0.33456223386837,0.28055545930850356,0.12301214299503477
7813,0.0,0.22081984635399465,0.3524877005461061,0.31309081425251695,0.11360163884738238
7814,0.0032119914346895075,0.2842660178426602,0.3248175182481752,0.26277372262773724,0.1281427412814274
7815,0.0,0.21742848793080946,0.2830654695198401,0.34490213680106924,0.15460390574828128
7816,0.0,0.07881702721047698,0.39121071407012037,0.37626615817751474,0.15370610054188796
7817,0.0,0.16490624106729068,0.37687715196538035,0.35743013530453194,0.1007864716627971
7818,0.0,0.16482444733420024,0.37678803641092323,0.3576072821846554,0.10078023407022106
7819,0.006443298969072165,0.27820541154287315,0.327454563695916,0.2675856893997346,0.12675433536147632
7821,0.0009950248756218905,0.17527659514962962,0.29648478338182077,0.3761682108203929,0.15207041064815663
7822,0.0,0.09266734104061007,0.36927479979976463,0.40597354056667184,0.13208431859295344
7823,0.0,0.13276542696862664,0.2713484313318097,0.42946187409100356,0.16642426760856013
7824,0.001303780964797914,0.13276542696862664,0.2713484313318097,0.4294618740910036,0.16642426760856016
7825,0.0,0.14244493005832726,0.3031835582789843,0.4077669895800112,0.14660452208267738
7826,0.0,0.11428502734649387,0.4098657375569041,0.3579900993898941,0.11785913570670786
7827,0.001221001221001221,0.2087040966495492,0.3670656643228361,0.30228908661047627,0.12194115241713853
7828,0.0009416195856873823,0.19263322884012543,0.2811912225705329,0.3699059561128527,0.15626959247648908
7829,0.0,0.1897235055867748,0.28510754328865584,0.36669546606980485,0.15847348505476438
7831,0.0,0.09376989694783378,0.3574772200911235,0.4121403932899494,0.13661248967109335
7832,0.0,0.13276542696862664,0.2713484313318097,0.42946187409100356,0.16642426760856016
7833,0.001392757660167131,0.11380680014287643,0.4133337826816797,0.35621428917166875,0.11664512800377506
7834,0.003401360544217687,0.11282689912826897,0.42067247820672476,0.3524283935242839,0.11407222914072229
7835,0.0,0.1918045313373791,0.28079883064004313,0.37013853303857996,0.15725810498399778
7836,0.0,0.1872471083366121,0.28685973258282793,0.36790515848212646,0.15798800059843346
7837,0.0010638297872340426,0.12293245079019327,0.36187513947654076,0.3257392442773293,0.18945316545593663
7838,0.0011001100110011,0.11960684211339306,0.3592763229481721,0.35297553154656525,0.16814130339186958
7839,0.0,0.14136896852493225,0.2865782090594539,0.3994654288311273,0.17258739358448646
7841,0.0,0.14351530980729404,0.32788212299629277,0.3622115611472863,0.16639100604912693
