precinct_id,rate_overvote,Less than 9th grade,"9th to 12th grade, no diploma",High school graduate (includes equivalency),"Some college, no degree",Associate's degree,Bachelor's degree,Graduate or professional degree
9205,0.0,0.009792521483208853,0.0031156695387676877,0.05192772870530903,0.06606593189538892,0.028950023377735314,0.5681090594302033,0.27203906556938684
9206,0.0,0.005972696245733789,0.0,0.031854379977246876,0.07252559726962457,0.04835039817974972,0.4891922639362912,0.35210466439135385
9207,0.0020060180541624875,0.012119823174323864,0.0057741205719651625,0.028641993650307375,0.06273693224338493,0.032612924385903484,0.5539976034580053,0.30411660251610984
9208,0.0010482180293501049,0.008663142241003086,0.0049061275202225575,0.050729974100198645,0.0644491579845065,0.021813655621118946,0.5647171259037832,0.284720816629167
9209,0.0,0.014358676446755243,0.005190784739336809,0.030350722061545463,0.06132611952535533,0.03652434002897762,0.5743354523577376,0.2779139048402919
9211,0.0021551724137931034,0.008149407083997732,0.005115589438807564,0.02811673613156521,0.06653961448467177,0.031417738939464604,0.5172118340234118,0.3434490798980813
9212,0.0024752475247524753,0.002519953197342931,0.00019395328719973154,0.08470572652507095,0.07075002352921514,0.018220490030977483,0.5630935418290545,0.2605163116011393
9213,0.0,0.002550632180581059,0.000193544169495122,0.08462009279481576,0.07082490444998121,0.018221923577817045,0.5629530406361584,0.26063586219115137
9214,0.0,0.010527409896859284,0.010704244514661124,0.02403345257259948,0.060000076182142065,0.01291922705869563,0.5478225220904983,0.33399306768454406
9215,0.0,0.0110803324099723,0.012003693444136657,0.023084025854108958,0.05847953216374269,0.008618036318867343,0.5549399815327792,0.33179439827639273
9216,0.0,0.0110803324099723,0.012003693444136659,0.023084025854108958,0.058479532163742694,0.008618036318867345,0.5549399815327793,0.3317943982763928
9217,0.0,0.0018556162697668222,0.0015525721526414048,0.0528144325725937,0.05913932584663438,0.017093100351621045,0.608534089940918,0.25901086286582464
9218,0.0011750881316098707,0.0017813926674749736,0.0007734279715808629,0.06425743431213174,0.06298262938469569,0.017733372256623376,0.5952765039383116,0.2571952394691818
9219,0.0,0.00254222453657787,0.00019366467724376494,0.0846416016244692,0.0708040095344062,0.018221469671572857,0.5629940007662549,0.26060302918947525
9221,0.0,0.013849961922076964,0.003643459293892646,0.014481736855955243,0.06656855947788909,0.03347813655276945,0.5006248957482728,0.36735325014914383
9222,0.0,0.01018301106223697,0.003562419141915521,0.014895439200374045,0.060522152960388695,0.02822912731228343,0.546973881355279,0.3356339689675222
9223,0.0014771048744460858,0.0049201014019144475,0.001462076750154072,0.013552619039440678,0.052687208770221844,0.02562478742171154,0.608895783126168,0.2928574234903894
9224,0.0010214504596527069,0.0032233573580667703,0.002059815803503599,0.018645232037883028,0.05869635069578639,0.022175106869881424,0.606029402926298,0.2891707343085808
9225,0.0,0.0015971622734692035,0.0029634745055062235,0.018258608928107108,0.045187244963949304,0.016505212878697207,0.6635265443342065,0.2519617521160644
9226,0.0,0.005481267061903549,0.0029679367831851613,0.028673708257075117,0.07799647714463875,0.02403727466935795,0.5371570599683247,0.3236862761155147
9227,0.0,0.026428300439205615,0.02821229836579089,0.04375672561551561,0.11111748952369231,0.034752414987115475,0.38089316902866255,0.37483960204001754
9228,0.0,0.01780585640239143,0.008615738618843578,0.03159104591479769,0.06203331809568546,0.03159103704553932,0.3802412621598706,0.46812174176287197
9229,0.0,0.01758381186721774,0.008774954860192604,0.03229748473024792,0.06252873223245445,0.03135636404309324,0.38279489223383023,0.46466376003296384
9231,0.0010121457489878543,0.04052391714563562,0.05441642346402407,0.036043966078869366,0.12608165960835843,0.0601091236151891,0.4589087423101801,0.22391616777774337
9232,0.0,0.03677861160508042,0.016947526768089406,0.046969089903728584,0.14561895580193318,0.036754034429124845,0.4348378435062695,0.2820939379857741
9233,0.0,0.04360723820824681,0.012755858795609611,0.06318599822011273,0.07653515277365766,0.011272619400771284,0.44289528329872446,0.3497478493028775
9234,0.0012674271229404308,0.04360723820824681,0.01275585879560961,0.06318599822011273,0.07653515277365766,0.011272619400771284,0.4428952832987244,0.34974784930287744
9235,0.0,0.043579235334278044,0.0127549493523109,0.06318768763327709,0.07653998115481493,0.011277280209666535,0.44293436487405263,0.34972650144159984
9236,0.0,0.0070591336933390515,0.0,0.012666163916516019,0.060968106068404526,0.052757789661506405,0.4494838427686863,0.4170649638915476
9237,0.0,0.005779859085147288,0.0,0.012978112888138415,0.059510434835746494,0.05410874286714789,0.44508763286513003,0.42253521745869
9238,0.0,0.015059368664929048,0.0,0.01071532001158413,0.07008398494063132,0.044309296264118156,0.4769765421372719,0.3828554879814654
