precinct_id,rate_overvote,18_29,30_44,45_64,65_,<9,9_12,high_school,college,associate,bachelor,grad,median_income,below_poverty
1124,0.0011560693641618,0.1879685371687770,0.2929484757364450,0.3099670696892840,0.2091159174054940,0.0888899738494013,0.0556753601213864,0.2161418255060070,0.1962222399756410,0.0811601743444517,0.2430437914579060,0.1188666347452060,57323.80156634540,0.0642206326025061
1125,0.0033500837520938,0.1632139985052780,0.2284565503766630,0.3639655581476340,0.2443638929704260,0.1025431965680570,0.0937882792134212,0.2189322716396350,0.1809012047105330,0.1127965306828910,0.2190628542761990,0.0719756629092621,90335.52641112630,0.0682588811714155
1126,0.0027447392497712,0.1560650887573960,0.2196745562130180,0.3742603550295860,0.25,0.1061390532544380,0.1022559171597630,0.2237426035502960,0.1775147928994080,0.1190828402366860,0.2102440828402370,0.0610207100591716,64128.11512188320,0.0669626341102478
1127,0.0048355899419729,0.1560343041302610,0.2197132189325230,0.3742722824669490,0.2499801944702670,0.1061459840408990,0.1021701003784980,0.223704733488579,0.1774892918149710,0.1190442423177310,0.2103379965880690,0.0611076513712536,50636.80687169350,0.0669379551280227
1128,0.0031380753138075,0.1431171522581950,0.2359363869499070,0.3792767547912090,0.2416697060006890,0.1090541034594700,0.0661610763122567,0.2078141402226590,0.1667895536583390,0.1028482780147940,0.2497444674035090,0.0975883809289725,30448.4427067667,0.0565853468778881
1129,0.0043554006968641,0.1726269668028710,0.2495495298826920,0.3351920183380080,0.2426314849764290,0.0996587691694495,0.0806981721037022,0.1905117067624760,0.2502667822268770,0.0909428546260332,0.2248376825996300,0.0630840325118318,36320.62763771060,0.1133321346437950
1131,0.0042016806722689,0.172627606038821,0.2495506829618980,0.3351905104241550,0.2426312005751260,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228610,0.0909417685118619,0.2248382458662830,0.0630841121495327,22620.75168651640,0.113333936815425
1132,0.0062555853440571,0.172627606038821,0.2495506829618980,0.3351905104241550,0.2426312005751260,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228610,0.0909417685118619,0.2248382458662830,0.0630841121495327,30963.4011638378,0.113333936815425
1133,0.0030959752321981,0.172627606038821,0.2495506829618980,0.3351905104241550,0.2426312005751260,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228610,0.0909417685118619,0.2248382458662830,0.0630841121495327,34737.56807814320,0.113333936815425
1134,0.0023724792408066,0.172627606038821,0.2495506829618980,0.3351905104241550,0.2426312005751260,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228610,0.0909417685118619,0.2248382458662830,0.0630841121495327,26442.520058738600,0.113333936815425
1135,0.0,0.172627606038821,0.2495506829618980,0.3351905104241550,0.2426312005751260,0.0996585190510424,0.0806973400431344,0.1905104241552840,0.2502695902228610,0.0909417685118619,0.2248382458662830,0.0630841121495327,25186.560082306100,0.113333936815425
1136,0.0021621621621621,0.172627606038821,0.2495506829618980,0.3351905104241550,0.2426312005751260,0.0996585190510424,0.0806973400431344,0.190510424155284,0.2502695902228610,0.0909417685118619,0.2248382458662830,0.0630841121495327,32352.645222437500,0.1133339368154250
1141,0.0017605633802816,0.2168561892960270,0.2209661045009970,0.3343402080288570,0.2278374981741190,0.102392360476418,0.0804182805437868,0.1967982896816460,0.1973588259854640,0.0694428330059231,0.2800081369067580,0.0735812734000047,44568.5472565197,0.0428275797239859
1142,0.0020387359836901,0.1930738872966160,0.2540655566388200,0.3234057868683980,0.2294547691961650,0.1006975525830520,0.082176734359006,0.1784355808417530,0.215812579304358,0.0673928858354795,0.2731186010121980,0.0823660660641541,49903.23457726540,0.0749249437459729
1143,0.0027397260273972,0.1862418646889660,0.2635840774935670,0.3202663841380350,0.2299076736794310,0.1001967610110490,0.0827153019524746,0.1732253670349630,0.2211291054941730,0.0668230664446798,0.2710761313758140,0.0848342666868472,47288.36388156510,0.0843701399688958
1144,0.0029585798816568,0.1862418646889660,0.2635840774935670,0.3202663841380350,0.2299076736794310,0.1001967610110490,0.0827153019524746,0.1732253670349630,0.2211291054941730,0.0668230664446798,0.2710761313758140,0.0848342666868472,43972.23009487560,0.0843701399688958
1145,0.0,0.1862418646889660,0.2635840774935670,0.3202663841380350,0.2299076736794310,0.1001967610110490,0.0827153019524746,0.1732253670349630,0.2211291054941730,0.0668230664446798,0.2710761313758140,0.0848342666868472,52975.82940911120,0.0843701399688958
1146,0.0008620689655172,0.186241426121853,0.2635839250088460,0.32026691771765,0.2299077311516510,0.1001968524278080,0.0827149705390506,0.1732255809369460,0.221128582155466,0.0668232910910653,0.2710761549385210,0.0848345679111424,49521.15000746790,0.0843698386880512
1147,0.0021074815595363,0.1862418646889660,0.2635840774935670,0.3202663841380350,0.2299076736794310,0.1001967610110490,0.0827153019524746,0.1732253670349630,0.2211291054941730,0.0668230664446798,0.2710761313758140,0.0848342666868472,44165.86862134840,0.0843701399688958
1148,0.0027447392497712,0.1862418646889660,0.2635840774935670,0.3202663841380350,0.2299076736794310,0.1001967610110490,0.0827153019524746,0.1732253670349630,0.2211291054941730,0.0668230664446798,0.2710761313758140,0.0848342666868472,49044.434371641400,0.0843701399688958
1149,0.0,0.1862090595757960,0.2635376491273860,0.3202099716069760,0.2300433196898430,0.1003054365405500,0.0827505503591392,0.1731948546806160,0.2210901552541550,0.0668112960607182,0.2710283833403090,0.0848193237645132,44400.883395739000,0.0845267192244244
1151,0.0,0.0,0.0,0.0,1.0,0.7171717171717170,0.2828282828282830,0.0,0.0,0.0,0.0,0.0,488.1723291651920,0.9494949494949500
1152,0.0061855670103092,0.1796760215562740,0.2568160947864710,0.3274639462385700,0.2360439374186860,0.0999371793204367,0.0817420854384535,0.1815615516564040,0.235182889578637,0.0784549605056594,0.2487766649968830,0.0743446685035261,39237.047548758300,0.0984823067073284
1153,0.0,0.185242893136116,0.2625543510657600,0.3213614696652100,0.2308412861329150,0.1001572665060290,0.0825672302436897,0.1744936902537530,0.2232673427664550,0.0685928210729664,0.2676833405177170,0.0832383086393892,44226.442221927200,0.0865348353320162
1154,0.0,0.172627606038821,0.2495506829618980,0.3351905104241550,0.2426312005751260,0.0996585190510424,0.0806973400431344,0.1905104241552840,0.2502695902228610,0.0909417685118619,0.2248382458662830,0.0630841121495327,43761.90635846260,0.113333936815425
7001,0.0012690355329949,0.183179397582804,0.3935239013789510,0.2701510544113980,0.1531456466268470,0.0521617902766487,0.0433161403687193,0.1463437712185650,0.1479744209228680,0.0585904808673748,0.3646304782584600,0.1869829180873640,78226.71428858980,0.1067343029292210
7002,0.0,0.1972244084355680,0.4300374567343570,0.2482380226610510,0.1245001121690250,0.0385435548669431,0.0327867943241628,0.1086959224982440,0.1405557610621980,0.0392744964349483,0.367358708206128,0.2727847626073770,80713.29460421110,0.087103399963588
7003,0.0,0.1901343214451130,0.3751736915238540,0.3158869847151460,0.1188050023158870,0.016211208893006,0.009495136637332,0.0284854099119962,0.0768874478925428,0.031959240389069,0.4719777674849470,0.364983788791107,100887.49477033500,0.0673923112552107
7004,0.0,0.1901343214451130,0.3751736915238540,0.3158869847151460,0.1188050023158870,0.016211208893006,0.009495136637332,0.0284854099119962,0.0768874478925428,0.031959240389069,0.4719777674849470,0.364983788791107,106840.6463901730,0.0673923112552107
7005,0.0011848341232227,0.1906434035008100,0.3767055614792290,0.3147439326980500,0.1179071023219110,0.0160026707947877,0.0094173169346333,0.0284390967528612,0.0775038967302009,0.0319076396417511,0.4707425750237320,0.365986804122033,75677.56365062130,0.0666928349651467
7006,0.0010775862068965,0.202683107000004,0.3666261295737510,0.2809356322239290,0.1497551312023150,0.0612829603897663,0.0497787689263012,0.1462810596749540,0.1321150136051770,0.0429101434691387,0.3799612016180800,0.1876708523165820,157474.71210893400,0.0988835503034198
7007,0.0,0.2022457071965710,0.3473927917605600,0.3107940831889040,0.139567417853965,0.009008300101735,0.0435836083338623,0.0828855514779564,0.0945766102238861,0.0293254030141598,0.4521609736979610,0.2884595531504390,73379.70993256010,0.0677533973509796
7008,0.0011025358324145,0.1930952997066330,0.3683818477189730,0.3146418777540830,0.1238809748203120,0.0144502496775758,0.0178290486877918,0.0417850966617962,0.0812120748346983,0.031315322725845,0.4671329795456960,0.3462752278665970,78318.30157737660,0.0674805891865762
7009,0.0034324942791762,0.209955708096921,0.3321160072180180,0.3067254780077900,0.1512028066772700,0.0053271188805235,0.062947747349133,0.1127572397936490,0.1047205192868600,0.0282373760426808,0.4412090421833040,0.2448009564638490,64015.96109017060,0.0690236016224744
7011,0.0009606147934678,0.2090608777725340,0.3317602642756020,0.3079282680509670,0.1512505899008970,0.0049551675318546,0.0627654554034922,0.1134969325153370,0.1045304388862670,0.0278433223218499,0.4410099103350640,0.245398773006135,82971.74017584180,0.0679565832940066
7012,0.0,0.2063825268316220,0.3390454186120490,0.30866270584087,0.1459093487154590,0.0069638983156067,0.0541348992820327,0.0992523808245934,0.100104751014115,0.0286964985490372,0.4461493169451220,0.2646982550694930,116553.69379777200,0.0683438462485942
7013,0.0016155088852988,0.2275694814745830,0.4878191801678270,0.2318330788601310,0.0527782594974586,0.0008764372354917,0.0037726936806913,0.0250797889432529,0.122217784386417,0.028164798585693,0.3811483482678450,0.4387401489006090,68140.75444023250,0.0159565818627344
7014,0.0013568521031207,0.229686332818274,0.4940786105878850,0.2271180441557100,0.0491170124381304,5.44814782487333E-06,0.0035108569654561,0.0249825730893625,0.1247862802333820,0.0279478176009045,0.3760286457490420,0.4427383782140280,18103.01759215500,0.0130772509183578
7015,0.0,0.2102408360908780,0.2515510135679570,0.3223934448186630,0.2158147055225020,0.1298002180517480,0.0992476807599066,0.1769159824839950,0.1940570960213530,0.051334822594947,0.2782862336177480,0.0703579664703014,45881.015251303500,0.1410681131702220
7016,0.0029469548133595,0.1910368342088860,0.2672685750416700,0.3004990425202140,0.2411955482292300,0.1307786944907490,0.0817369406319798,0.2167253346519190,0.2007779241629190,0.0499260165228626,0.2392134470640250,0.0808416424755451,50529.255919199300,0.1497240722649640
7017,0.0,0.1948275710433770,0.3379562438144460,0.2744710856761200,0.1927450994660570,0.0902448891263538,0.1158412222550090,0.2395607374111140,0.3111622945318530,0.0694238453055748,0.1144566340172270,0.0593103773528689,57811.40838722480,0.2198248155397890
7018,0.0,0.1986738031255300,0.242729135325983,0.3377969111490040,0.2208001503994820,0.1354783234231490,0.0973230740307997,0.1890646570403010,0.1966492198325340,0.0545102917465424,0.2627103889950670,0.0642640449316063,50580.75226614350,0.1349964744590760
7019,0.0,0.2035077547470650,0.2438034497753300,0.3325119582548200,0.2201768372227860,0.1346571966951730,0.1001594433975940,0.1865487751848090,0.1981446586461810,0.049717350340629,0.2667053196115380,0.0640672561240759,35789.62191360900,0.1374112190172490
7021,0.0029469548133595,0.170713337209812,0.2800047356771100,0.2829723842452150,0.2663095428678630,0.1330938665801720,0.0652326611336888,0.2570748403458440,0.2083011920298300,0.0482200642050795,0.1990095254088280,0.0890678502965572,31776.344944313800,0.1566191382342660
7022,0.003988035892323,0.1691571667758290,0.2946639475613370,0.2818786209566810,0.2543002647061530,0.1250818990153130,0.0692777814203885,0.2605120778005830,0.229871550960519,0.0529544613964178,0.1766130463648330,0.0856891830419458,31924.97001388920,0.1667253433958860
7023,0.0010121457489878,0.1857440369275030,0.3254503853136150,0.2772672692410420,0.2115383085178410,0.1005196655543430,0.1042477857708080,0.2504287185466030,0.2927346321742950,0.0645140587510501,0.1233190499704830,0.0642360892324188,16270.987909827300,0.2069164088818850
7024,0.0040322580645161,0.1976120857699810,0.3499025341130600,0.2782651072124760,0.1742202729044830,0.080896686159844,0.1308479532163740,0.2402534113060430,0.3430799220272900,0.0745614035087719,0.0833333333333333,0.047027290448343,4171.571686619880,0.2356237816764130
7025,0.0,0.1989841334510360,0.3497512508456500,0.2778199433121730,0.1734446723911410,0.080535124634878,0.1305613854359150,0.2404665850524990,0.3425303718689490,0.0744097800699821,0.0842931990148628,0.0472035539229137,13109.752046766600,0.2361484482085140
7026,0.0,0.1924296128249640,0.2413414044611380,0.3446236761198850,0.2216053065940130,0.1365390025428010,0.0936592330419777,0.1923145127089940,0.194717507381448,0.0607015076670049,0.2575499924996460,0.0645182441581288,46840.78172753050,0.1318771894038820
7027,0.0010695187165775,0.2033480129797610,0.2438867779174920,0.3326323673748340,0.2201328417279140,0.1346553708513090,0.0999949408006141,0.1866198761594530,0.1981718109424610,0.0497554967138541,0.2666722860872060,0.0641302184451028,33029.72414316200,0.1372769527221240
7028,0.0010928961748633,0.1330739299610900,0.280544747081712,0.3856031128404670,0.2007782101167320,0.133852140077821,0.0276264591439688,0.2178988326848250,0.2101167315175100,0.0665369649805447,0.2521400778210120,0.091828793774319,20542.661919805400,0.0782101167315175
7029,0.0010351966873706,0.1846182880557480,0.3359383753406770,0.2998760180713070,0.1795673185322680,0.0915584791325643,0.1100658407291610,0.2357526494086760,0.3163097613484030,0.0729458021687703,0.1173200604590080,0.0560474067534181,11200.422208374600,0.2039308816529490
7030,0.0057339449541284,0.1553151535801550,0.2136296926794260,0.3761330427736340,0.2549221109667860,0.1613279802921100,0.0742849085859483,0.2129446402962870,0.1931857136710550,0.0785895925302563,0.2167750395393480,0.0628921250849959,48055.87900651720,0.1224128828348680
7031,0.0013054830287206,0.150405306223002,0.2071802072589450,0.3788299902855030,0.263584496232551,0.1673343173328570,0.0719417030026782,0.2160279680463640,0.1946679402652360,0.0782518784331977,0.2095603827884900,0.0622158101311768,20164.5409711024,0.1225774408228600
7032,0.0021321961620469,0.2171292271115740,0.2971864615863070,0.2686490871157860,0.2170352241863330,0.1199449007371770,0.0509177482371723,0.2426761395677820,0.2848406950664130,0.0798385542014124,0.1541467440220880,0.0676352181679553,62040.63118058290,0.1679934133377130
7033,0.0074906367041198,0.1330739299610900,0.280544747081712,0.3856031128404670,0.2007782101167320,0.133852140077821,0.0276264591439688,0.2178988326848250,0.2101167315175100,0.0665369649805447,0.2521400778210120,0.091828793774319,52109.16496802350,0.0782101167315175
7034,0.0019900497512437,0.1802402764356810,0.3310784279199500,0.3075131605749560,0.1811681350694140,0.095233395665327,0.1026092099969140,0.2340620872623300,0.3067197424647350,0.072322802482077,0.1295752425310350,0.0594775195975827,13712.744110751800,0.1923492378361360
7035,0.0,0.2462817158092100,0.3555947561463650,0.304310135064661,0.0938133929797647,0.0658117319443484,0.0720047494039037,0.204747752002879,0.2718309559802090,0.0569585180757611,0.1978284753252890,0.1308178172676100,104891.27705647100,0.0826665330528631
7036,0.0009532888465204,0.2070955575264420,0.2814507236268310,0.3484759417445690,0.1629777771021590,0.1061552768131580,0.0856870237696698,0.3014834423608090,0.2321711842562520,0.0603741091488063,0.1735710456243590,0.0405579180269452,25124.76573469370,0.1893909104325820
7037,0.0025873221216041,0.2422630560928430,0.3080270793036750,0.3462282398452610,0.1034816247582210,0.086073500967118,0.0991295938104449,0.3273694390715670,0.25,0.0614119922630561,0.1537717601547390,0.0222437137330754,15620.13494923980,0.2412959381044490
7038,0.0018621973929236,0.1635850662199680,0.248656622411228,0.3515071531551990,0.236251158213605,0.1307230410818240,0.0688690599855187,0.2696647401635130,0.2101462323540250,0.0590824953329554,0.1982093606825920,0.0633050703995719,48223.35623289930,0.1243234599347630
7039,0.0010706638115631,0.1572019754867250,0.2455464014887700,0.3569633135878030,0.2402883094367030,0.1274668736894250,0.0625556413847265,0.2669202740796040,0.2086515877117740,0.0597245353653917,0.2059329447228720,0.0687481430462069,36088.76293087100,0.0999107807153129
7041,0.0,0.180641433924794,0.2419573283019290,0.3678953662628080,0.2095058715104690,0.0703400369903479,0.0468914248447269,0.1719249587437310,0.2022823378226060,0.1286431509481060,0.27652266091649,0.1033954297339920,2931.9635772979,0.0832667654876114
7042,0.0,0.1849945503548350,0.2726772066888440,0.3535286451985050,0.1887995977578160,0.0848542712866856,0.1129690096107050,0.207973749910253,0.2125007339597220,0.0772032631181365,0.2171429886982450,0.087355983416253,39169.55380735360,0.0804982588120542
7043,0.0047528517110266,0.1691105930113720,0.2420303240982060,0.3635702474034880,0.2252888354869350,0.128866884872788,0.0820670893460312,0.2113042923735810,0.211198888984244,0.0693009201150604,0.2194697581502890,0.0777921661580072,40530.48328148480,0.094271702081283
7044,0.0022222222222222,0.2500898311174990,0.3036291771469640,0.2224218469277760,0.2238591448077610,0.1146245059288540,0.0600071864893999,0.2526051024074740,0.3144089112468560,0.0851598993891483,0.1153431548688470,0.0578512396694214,25827.362186602300,0.2037369744879630
7045,0.0047058823529411,0.1588177865907690,0.248118445140941,0.3606830701236720,0.2323806981446190,0.1213686401627890,0.0602709658415268,0.26982537445006,0.2108411445974330,0.0602664957189882,0.2080018416076330,0.06942553762157,34007.847269959100,0.091014628325397
7046,0.003976143141153,0.1588202967576480,0.248122366733834,0.3606887708371500,0.2323685656713680,0.1213592233009710,0.0602674482505953,0.2698296391280450,0.2108444770104410,0.0602674482505953,0.2080051291445320,0.0694266349148195,22383.74988056130,0.0910010111223458
7047,0.0020449897750511,0.1589064180796820,0.2481732836571980,0.3606571269016270,0.2322631713614940,0.1212939781560190,0.0602362409583394,0.2695820866693870,0.2109269262388090,0.0602685980025975,0.2081640109844620,0.0695281589903861,47738.66311338000,0.0908964741660235
7048,0.0042598509052183,0.1588202967576480,0.248122366733834,0.3606887708371500,0.2323685656713680,0.1213592233009710,0.0602674482505953,0.2698296391280450,0.2108444770104410,0.0602674482505953,0.2080051291445320,0.0694266349148195,41317.01690010530,0.0910010111223457
7049,0.0011148272017837,0.1588359695627960,0.2481316328598030,0.3606830121095330,0.2323493854678680,0.1213473496508740,0.0602617689855868,0.2697845882468380,0.2108594815489260,0.0602676574884318,0.2080340432863490,0.0694451107929944,49446.10205930470,0.0909819868050687
7051,0.0052301255230125,0.1588338564277540,0.2481303835253480,0.3606837885480210,0.2323519714988780,0.1213489505529370,0.0602625347102792,0.2697906623729980,0.2108574585150300,0.0602676292772852,0.2080301448466180,0.0694426197248523,41149.61315396460,0.0909845518146122
7052,0.0,0.1929778561177940,0.2683171081886700,0.3481381088120140,0.1905669268815210,0.0954816025325525,0.0478899682894838,0.1716450362715280,0.2435456054378460,0.0607234644999822,0.2710210670156520,0.1096932559529560,12209.479750880500,0.0496858576265781
7053,0.0015243902439024,0.1932799013563500,0.2684956843403210,0.3480271270036990,0.1901972872996300,0.095252774352651,0.0477805178791615,0.1707768187422930,0.2438347718865600,0.0607274969173859,0.2715782983970410,0.1100493218249080,11084.118706483900,0.0493218249075215
7054,0.0008305647840531,0.2107662887136020,0.2793099533776730,0.3093651784542450,0.2005585794544800,0.101215492552557,0.0515439491015953,0.1959639835735900,0.2655578534578160,0.0682479155393728,0.2234883209928060,0.0939824847822628,47838.46084115350,0.0968515988527468
7055,0.0,0.2277613827993250,0.471964586846543,0.1915050590219220,0.1087689713322090,0.0354131534569983,0.0327782462057335,0.0950674536256323,0.1535623946037100,0.0145446880269814,0.3197723440134910,0.3488617200674540,47587.417200972800,0.0830611800566078
7056,0.0,0.2337626505323290,0.4751782995773850,0.2287072920782440,0.0623517578120426,0.0035004284887718,0.0127904721155407,0.031128489664164,0.1235384781878080,0.0309383487536147,0.3861991604779730,0.4119046223121280,83754.65600522930,0.0285198563080762
7101,0.0057142857142857,0.2951355205708540,0.4078922166638650,0.1672096932553590,0.1297625695099210,0.0495300119828407,0.0402295012081018,0.0383828602818866,0.1230365494170930,0.0202334473506761,0.4788264918938520,0.2497611378655500,18979.756100077200,0.1432679060086320
7201,0.0,0.2395025633385910,0.3445998823155600,0.2189670275302430,0.1969305268156060,0.0217696955401022,8.05858625339398E-07,0.0307833446032856,0.1176066953891390,0.019021665867844,0.4749945168507470,0.3358232758902570,68269.97862959650,0.0620572475264413
7202,0.0,0.2254512466358840,0.3070451225176490,0.2612543608558150,0.2062492699906530,0.0271292592323457,0.0024139751713943,0.0586190968371087,0.1022787743241290,0.0300088812364945,0.4640670615179100,0.3154829516806170,110280.4180279160,0.0540233036627947
7203,0.0,0.3132471703148410,0.284267440729487,0.1823333694535170,0.2201520195021550,0.029679024674538,0.0136345037414599,0.0693835588702803,0.076926602767788,0.0163716518198483,0.4810052608910970,0.312999397234988,49072.48259814950,0.0758084887026072
7204,0.0,0.2722005408650680,0.3179902766740680,0.2027105217342390,0.207098660726624,0.0252320919250066,0.006021969103128,0.0479195788206959,0.0995689481920722,0.0178485003896918,0.477783587127732,0.3256253244416730,58016.8704586016,0.0680774155660105
7205,0.0,0.2498903966118780,0.2822268330548070,0.2526516764874770,0.2152310938458390,0.0303829592982376,0.0074093293479346,0.074862301708891,0.0864674100026585,0.0301321516117278,0.4652042304391740,0.305541617591376,53025.877005882600,0.0579846470227069
7206,0.0,0.1598784194528880,0.3534954407294830,0.211854103343465,0.2747720364741640,0.0577507598784194,0.0109422492401215,0.1,0.2015197568389060,0.0328267477203647,0.3075987841945290,0.2893617021276600,39120.89218685080,0.1410336239103360
7207,0.0011534025374855,0.1826651327442640,0.3217107189411960,0.2079106731532090,0.2877134751613310,0.0258391056134037,0.0114638131473381,0.0604445527360578,0.1357347201810560,0.0210914782631237,0.4554564206428320,0.2899699094161890,41468.66903775770,0.106374954740863
7208,0.0016891891891891,0.191619380183326,0.3085988651244000,0.2060235704932340,0.2937581841990400,0.0091663029244871,0.0100392841553906,0.0445220427760803,0.1130510694020080,0.0152771715408118,0.5120034919249240,0.2959406372762990,37805.9135511331,0.0928288605367356
7209,0.0015600624024961,0.199886489679399,0.317677224933891,0.2190173537899320,0.2634189315967780,0.017908821863495,0.0111739864148389,0.0509458225492941,0.1251537170456550,0.0256451969145875,0.4971724952145700,0.2719999599975600,36542.76313367980,0.101359812000684
7301,0.0038240917782026,0.188422254188309,0.2869466234286880,0.2310953699126950,0.2935357524703080,0.0912515682088316,0.0233956105661856,0.0941060750566779,0.179138537205202,0.0885472158946591,0.3048137104783910,0.2187472825900520,20356.09400597020,0.127418729038461
7302,0.0011806375442739,0.1837250343687650,0.2854399338319630,0.2413659477808600,0.2894690840184130,0.0847818169929738,0.0225634560082404,0.0927385423510783,0.1669820592076430,0.0800810703335322,0.3152378217007480,0.2376152334057840,36393.61486447270,0.12551145278486
7303,0.0009861932938856,0.206883231709871,0.2575329064642720,0.3161109063671580,0.2194729554586990,0.0358824666972127,0.0061508241189711,0.0953688692244661,0.0822827230292719,0.044220518869521,0.4482925929419390,0.2878020051186180,46888.525032424500,0.0447615556213674
